data,datetime_registro,id_registro,id_veiculo,servico,link_foto,validacao,datetime_captura,versao
2024-02-06,2024-02-06 19:23:42,"r\x04}\x08T\xE7\xE8=l\xD7\xA5\xE0\xA0y]>0\xA4R\xFD=\x14a\x06\x8E\xDC\x0C,\xD9]\x1D\xF7",C30332,565,https://drive.google.com/open?id=19J9Dx4QpVrGl5ICbkIxfBkrB6Yilm9C6,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:20:46,\xF5\x9A\x89\xCE\xBF\xED\xBC\x98\x92\xAAi\xD1\xE3\x02l\xFAB\xCFs\xB0:\xCC\x09r\xC7\xF0lCM\xDE\x03\xE2,C30187,565,https://drive.google.com/open?id=1wT2o61nGuIUugiNT9P3r74pOo258l5mG,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:33:53,Y\xC8\x1Dm)\xAC\xE5\xD5\x15\xE0u\xB1\xA6\xBEx\x5C\x82\x06H\x12\xB3\xB9\xF6p\x0D\xED\x90\x22\x12^\xCE\x1A,C30376,565,https://drive.google.com/open?id=1n269L3Gm-sJyb8wkqrG_tbXAxtYqAiFI,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:18:33,lx\x81\x9BH\x95\xBA\xC8\xAFF[sy\x1A\x85\x044\xD7?\xBE\xBA\xFA\xBA\xE1\x98B>\xC3\xE3\xCC\x96\x1B,C30236,565,https://drive.google.com/open?id=1igq5sJ_2xoPQvqdgMD2CdbRKqNdDtjBl,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:03:07,\xFB]\xD4\x8BncB3<\x90 \x06P?\xB1<\x17$1\xC4b\xB7\xB6m\xDD\xF0x\xA7\xE1\xE8w[,C47739,614,https://drive.google.com/open?id=1vWuwUXm92_XUTNVFfe-jCyFXdFlUD0G6,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:29:23,\x0D\xFD\x08\xDE1\xE8\xAB()\xC6Ozwq\xA4$WZ\x948sm\xE06\x22M\xB8\xD9d\x05\xCA\xCE,C47875,614,https://drive.google.com/open?id=1oce0SPtJILzO72qtA2QhmpxEjM7KiXF6,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 09:20:30,\x1F\xFF\x98J)\xAC\x7F\x09\xA8\xE0\xD0\xA7\xBAjb\x18\xF8\x02\x04K\xA0h\xD0\x7F\x0B\xCB\x1Fj\xD5\xDD\xDB\x89,B27247,639,https://drive.google.com/open?id=1dm6Yj3izU6hV0eku7tFDM848RT3uOTG7,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:34:47,[\xAD\x1F\xF6\xF5/8\xC7\xFDf\xB7\x82\x09\xE2\x98\xF34\xE8\x91\x1A \xE7\xDB\xFAMq\xE8\x82Pc\x19\x9A,A72018,693,https://drive.google.com/open?id=1c5kdeIemUKQu2sQaMUKNzZyEuLRkHfBl,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:33:08,T\x1C\xD7\x98\x5Cu\xA3\xA2V<\xEF\xBDR\xFD\x85\x90\xB3\x9C\xA4\x0A\xD8E]BgtT+=\xE4\xFF\xD8,A72021,693,https://drive.google.com/open?id=18L8_lLh2EOdSUKfx0LU7Q0EI1LkoJdKR,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:28:10,\xAD\xF4\xE6\xCD\xE6O\xD8\x91\xE4\x13b\xCDQe\xCD1\xE8\xE6\xF2\x88\x11\xADx$\xE1\x11\xDDf\x1C\xB9\x0Dr,C30358,900,https://drive.google.com/open?id=1CJC5rZp7gzH6B2fzdsMjXkJN4fGuUNwB,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:25:48,}+`\xB5\x85\xC1~t\xE4m\x14^\xFAG\xA6\xB9$\xD9`N\x0Bi\x91\x7F\xAE\xDC\xCAtR\x92n5,C30354,900,https://drive.google.com/open?id=1_S-YzW6ncKoi5C1BgmgUGMIgTTeFT6X5,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:17:10,"\x10\x9F\x80,\x9DuX\x03/\xE8\xF0]0X\xB7\x98:\x1AW\xD1\x87\x99\xBC\x09b\x89\x00\xB6\x18\xA8\x8F\xB4",C30109,900,https://drive.google.com/open?id=1Zz-6Hm5yfETNlnS8xuFg0-YquSImlxMe,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:36:08,\x8D\x95uH\xE5\xC9\x80\x8B\x8E\xE3\xB5/\xE0y\x0Bo]\x8C$\xD9~\x7F}\xF7\x95\xAD\x10\xEC\xD4g\x03\x80,C30024,990,https://drive.google.com/open?id=12WbZmaDXZz-6UZNyOC5GGnsPOhZKx53V,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:22:33,"6z\x19\x8F\x99{i$\x84\xA5\x16\x07\xB8\xDB\xA4\xAC\xFB\xA0\xEBp\xBA}\x80\xA2#t\x1B\xD6\xA0pwJ",C30105,990,https://drive.google.com/open?id=1dPt0CFjfmJorwVpQOlYbUQP6Sb2XtgWY,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-02-06,2024-02-06 19:26:58,"\x87\xA1\xCBC5z\x851l\xAD,\xE5s8\xB7\xD7\xCCUQ\xFA,3\x1F\x87\xAF\xBD\xA0d\xE7_I\x09",C30090,LEC042,https://drive.google.com/open?id=12keSNMCgyhePLsUD0gEG86f_6AX9E-4v,true,2024-02-07 07:00:00,bfd45c31e6e5479fef38bdc3b3c74d94b946b8b9
2024-01-29,2024-01-29 09:18:07,\xC0]\xBE\x0E\x27\xA6%\xC1\x11\xCF\x8D\x99\xD4\xAF\xA7E\x8B\x89\x82\x8F\x14\xD1\xC6\xEC\xBBY\x02\xE3\xEC\xF9\x9D\x9C,A71513,416,https://drive.google.com/open?id=1PuSgSsHmvNk_01yOUttS6OtpespbaF_7,true,2024-01-30 07:00:00,416a5a1f6d0a137ab28f335cb98de78c9e10ebfa
2024-01-29,2024-01-29 21:46:59,0\x96!\xD3l\xC1\x04a\x15`\xBCi\x0D\xAB\x0A=.42 \x0B\xEDt\x1Fh\xB5\xA7\x02\xC2C\xC7\x0D,D17116,825,https://drive.google.com/open?id=1nWostU3SRpJMF4D3uWP_idozppfVH4Il,true,2024-01-30 07:00:00,416a5a1f6d0a137ab28f335cb98de78c9e10ebfa
2024-01-29,2024-01-29 10:20:08,h|J\x81\x0F\xC0M\x8DK\xC3\xAB\xF1\x8A\xA5\xFC:~V\xC3\x9Fh\xBA\xA0R\x27\x82\x87\x10\xFE\xA0\x9B\xA2,D53520,393,https://drive.google.com/open?id=1XVK-QsUb__eyJmArE11qO0iaST8j3OUO,true,2024-01-30 07:00:00,416a5a1f6d0a137ab28f335cb98de78c9e10ebfa
2024-01-29,2024-01-29 11:28:05,\x81\xE1\x8Avf\xB8\xCBa\x88\xFB\xA9\xCC\xCA\x14\x22\xA3s\xCEG\x14)\xAF\xE3\xD3^r1\x82\x8A\x1Bd\x0C,B32752,399,https://drive.google.com/open?id=1k41dvXzw_ZBmASmULnJQEy1-rG_rtnkc,true,2024-01-30 07:00:00,416a5a1f6d0a137ab28f335cb98de78c9e10ebfa
2025-01-14,2025-01-14 20:37:14,"\xE9\xE6\xEF\xDC\x06\xDF\x8B\xD3\xA71\x9C\xB7\x19\xE1\x83A\xC9\xBC\xE8\x81\xC0\xEB\x81M\xF6\xC9\xD0\xEB2#w\xEF",D13508,753,https://drive.google.com/open?id=1cGjg_kXHh2u11lkeWhWdWpoH6laocIQG,true,2025-01-15 07:01:00,9029a719c68c0ac9509d74da335698c176fef91e
2024-04-27,2024-04-27 15:28:33,\xDB\x0F\x16\x09\xDF\x8C\xF9U\x7F\xD6\xF4\x8A\xC3\xBF;+ \xD2\xC6c\x1D\xE6\x1DXyp\x15\xE5\xDF\x00ig,D13274,753,https://drive.google.com/open?id=1NbHCORUkigCF_cWCLu_PxvfFUa5IJZT3,true,2024-04-28 07:01:00,64f8193f97227242dece5c8397c7d53342d9677c
2024-04-27,2024-04-27 15:06:48,\xF2s\xB3\xEE\xC4\xB0\x13%\xD3/T\xA3\x81\xC1\x1E\xA6\xAE\xB6\x90\x93p\xF8b\x00e\x1E\xCBEq\x0F\xBE\x90,D53695,788,https://drive.google.com/open?id=1K3iD_WPSrJVMciL6suyXI1FNkA9_Ey3Z,true,2024-04-28 07:01:00,64f8193f97227242dece5c8397c7d53342d9677c
2024-04-27,2024-04-27 14:01:52,"\xED\x09\xE5#m\xEC\xDF\x1C\x81eVQhg\x9A:R\xF7\xCD\x81\xF0\xD6A\xAAb|\x22\x97\xB7Q\xB9\xB1",C44629,783,https://drive.google.com/open?id=1sF7TS2A4VWEAMHvH8Mnv-UVMmxtCTu1w,true,2024-04-28 07:01:00,64f8193f97227242dece5c8397c7d53342d9677c
2024-05-08,2024-05-08 19:24:07,\xCE\xF8\xE2QW\xBA\x13\x8C\xED_(\xDE3\xA4\xFD\x02\xA8\xFC\xA9[\x10\xDC$\x0D/n2\xA0\x01\xEBJ\xD5,C44515,783,https://drive.google.com/open?id=1nU7FJ9Chd1cD8SpNOmCNgF0-cNYyBNlF,true,2024-05-09 07:00:00,234e004c0e28a28bf72c74ed805f219b240995b7
2024-01-15,2024-01-15 09:29:09,\xC5\x91X\x85&\x80\x00\x11\x1A3\x17\x07\xBD5\x27$\x12\xC5\xCA@\x17`;L\x8B\xC4\x9B\xA9\x95\xCAY\xE3,C30215,343,https://drive.google.com/open?id=1dnaLyqm7nbU6pRpzZPCeWHfyVZCQ68U4,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-15,2024-01-15 16:33:51,ek\xE6D({;ea\x87\x11\x9E\x00R\xA2\xC5\xCF_\x14\xFF\x5C\x8C\xF2\x83R\xA0\x0B$~\xAF\xA8\xDB,C30003,565,https://drive.google.com/open?id=1f3uyu0YYjMLzOjPxOFtnBoVXjHeMMq0H,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-04-06,2024-04-06 09:19:18,\xEC\xE6\xA9Z\xFA\xA4\xBFm\x19H\x17~\xBEXp\xA1\xBB\xB7\xF3\xDB\xBF\xC6\xA2\x00\x09\xB0AHO\xE6\xD4w,B27071,639,https://drive.google.com/open?id=1S_RcxxWZXA1uW-uerMh6-dnOFcrAj5Mm,true,2024-04-07 07:00:00,3a56e54e4352cce2bfabf52b12e97ee88dfc7dad
2024-05-14,2024-05-14 17:13:47,\x9C\x85S\x0BLB\x85\xA3[\x8Cg&{P\x97\x8C\x8B\xD0\xBF\x0A\xEB\xE3\xA6\x5C\xF2\xFD.\xEE\xB5L\xA9\xA8,A41208,108,https://drive.google.com/open?id=18lPi2gi2DXp9L34AqNe80W6r0pZ_5C0b,true,2024-05-15 07:00:00,8c80f465eacbecfbe0441e1e227072c41a7cdf7e
2024-05-14,2024-05-14 17:10:18,\xBDvw\xBFwM\x04\x09\xF7\x93\x83\x9B\x95\xA2\x03\xE7\xA9\xB0<\x14\x0F\x00 \x8A\x93]\xF4f\xE7H\xBE[,A41368,108,https://drive.google.com/open?id=1orZsq4KGv6Vr5b6RajMbVUtWqp34XtNg,true,2024-05-15 07:00:00,8c80f465eacbecfbe0441e1e227072c41a7cdf7e
2024-05-14,2024-05-14 17:17:58,\xFF\x11c\x86?\xCC\x1F\x19\xE2\x13\x03\x9Ck9\xF3\x0E\x0D/\xC5\xAD@\x01\x00v\xDCdU\xBDpld\x18,C50118,301,https://drive.google.com/open?id=1W0udKMKlhBylmXTpQt3ELvPLlFaxG8RG,true,2024-05-15 07:00:00,8c80f465eacbecfbe0441e1e227072c41a7cdf7e
2025-03-21,2025-03-21 18:37:46,"4\x9An#~\xF4\xB7P\xB5\xE2\xAF\x814\xEB[\x17v\xAB0\xA6I\x15~0-\xE9\xA2\xA9p\x179\x0A",A27584,433,https://drive.google.com/open?id=1HdMMUj-62Uj7OaozLrYpHXuFqG4-8N2C,true,2025-03-22 07:01:00,7b1b86d4380b00320a09664d6ac3313669dbe73a
2024-06-18,2024-06-18 11:04:57,\x0DH\x91\x98\xF4\x91?\xEE\xB7\xD0\x00\x0F@\x137\x17w\xF4\x22pZ\xB272\xD3\xAB\xBF\x27M\x02\xC5\x18,D53592,397,https://drive.google.com/open?id=1aLu3beLM22za1vFYTc7I62aJoa7_--NE,true,2024-06-19 07:00:00,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-02-21,2024-02-21 10:07:14,"\x15\xA6\x85\x85\x93\xA4\xA15\x1Fh\xC5\xB0E\x82\x01\x10\xB2\x89.8!Mo\x1E\x83C\xF2\x061\x1Fm,",A41208,112,https://drive.google.com/open?id=1LIPRKbk841HWwGnRRVI9WQPUn8YB5VFe,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:10:33,\x89k\x9E/\xABqG\x80\x10\xD7A\x94p\xE6z+1tg/FHl\x00\xDC\x1E\xA5\xF5$\xF9\x98\x97,C50113,302,https://drive.google.com/open?id=1cZ746Fg_Szw6nyddGrlR_-lz11Xm_pB_,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:00:08,\x04\x8B\xC9\xCE\x8Db\xFE\x87\xC0\xB0B\xB5])~x\x04\x13(\x09\x0B\xB7\x09U\x9A\xC5\xC1\xA11kQ\x84,D53589,393,https://drive.google.com/open?id=1SDiNmSrggq71SU_liOOUJamtqrZkWI1G,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:05:03,-[\x12\xB5M\xFB\x98{e\xB8\x8B\xB6\x9A\xC9\xBA\xE5\x22O9\x19=p\x19\x96Os\xE0\xD8\xF4S!\x89,D53673,393,https://drive.google.com/open?id=1rZBGPpXxy7HgtQUwFesiZrne5vZavNlp,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:28:11,*q22r\xE2\x14\x17\x1F\xB8J\xC1\xC4\x9F~\xEC\x95\xEA\xE2}\x94\x09\x888\x901\xF9\xFBF\x11\xCC\xA0,A71620,416,https://drive.google.com/open?id=1Xldatg_QwXNdXGG0gKmjqPSANU4lFO2d,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:16:25,\x9AgE`\x17\xC5\x10\x1C@\x1E\xB7R\x87\xEBG\xA1\xE8\xE8+\xD0\xED\xA4\xDA\xD1y\xE7\x0C(\xE4B\xA0B,C50208,608,https://drive.google.com/open?id=124w191UhkgbxtLh0PagXUWp-I20UkdHC,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:21:25,"\xCD\xB5\xDEr\xAE\x9C\xA0\xB2\xB5ta\xAF\x0E\xF6\xAF\xFB\x13*\xC7\x90m\xE3#Tv\x0Fh\xAE\x09\x8D\xF3x",A50088,608,https://drive.google.com/open?id=1BLtma4OySZ7MTzTCOLGOA3Ma2YZy1LaK,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:17:10,\xE9\x08]\x9A@\xCAi^\x87\xAEY$=\xD1\xC7\xBC \xAB\x98 \xF6\x0B\x95|\xF3\xBAR8\x0F7\xDC\x13,B58017,621,https://drive.google.com/open?id=1_HEgp9bak5B_xOD3HGeFtzbhPS44r_i8,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 11:19:08,",\xD1\xB4+\xDF.\xFE\x19t\xB4\x98\xC6\x18^\xD5\xDE~\xA5\xC7\x85l\xCCy\xD0\xD6\xFD\xCES9\x013\x9F",C47848,636,https://drive.google.com/open?id=1pu5SOTb3djEXezdHEqrC50eKbqThpZwM,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-02-21,2024-02-21 08:48:40,\xD6z\x9F\xD03\x01\x00\x9B\xA2<\xD7N\xB5E\x22W2\xC9 s)\x07\x96\xD8\xB1/\xD5\x91\x80\x11\x91\xC8,D17116,825,https://drive.google.com/open?id=16ddXX6LCa_MugKKPqOjJPcnr0MDk31cR,true,2024-02-22 07:00:00,d4c30d7fce901e3cac48c8a530b5a2ad102b2522
2024-07-19,2024-07-19 11:22:32,q\x0F{\xB3>\xD0\xDFipb\x04u\x17\xE1\xF14\x8EhP\xF0\xE1\xC6\xF2b\x22\x01Q\xCA\xB0\x0Aa\xBA,D53516,SR397,https://drive.google.com/open?id=1nJ73s2ml_R5T6hReuw5uXiOOgkNIZ-K9,true,2024-07-20 07:00:00,0358a8610e8364c87a8710cbf08dfae86ba01d68
2024-01-09,2024-01-09 09:25:28,"\xBD\xC5\x9C\xF1\x93t\x0F\x1C}Q\x13(\xC7\xC6\xA5\x98\xB4k\xA2\xCA&,\x7F\x02K^\x08\xCF\x17\xE6n\x1F",A27582,433,https://drive.google.com/open?id=10RzTjtDPtLsCdLQVrnLgEc2THLaguXd9,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-09,2024-01-09 09:25:32,\xD5\xEB\x93Y\x0E\xE0\xD9V\xC3oyO\xB6S\x907\xD5\xAE\xD3\xA9\xB84\xF5\x9DL\x0E\x00\xBA*\x8E\x99:,D13239,753,https://drive.google.com/open?id=1HWQw5uT2ISP0F1JbIWdqWit-HBQWbUMY,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-01-09,2024-01-09 21:18:24,\xD7pD[\xB4f\x89\x1B\xCB;\xE6\x17it\xCCH\xFA\x13\xF0C\xABl\x15]Z\xAE\xACR\xF0\x8Aj\xD1,B44577,638,https://drive.google.com/open?id=1Y4LXu0bpyY9D7upJVL_FC8HvWgvZWidG,true,2024-01-17 12:32:00,49894c907d2d9492cc6b1184bb51dd37cc81a081
2024-05-16,2024-05-16 19:44:28,q\x15\xD2\x16\x18P/\x90D\xD8\x82p\xDB\xB7\x96B\xCA(\x1A\xB3\xEF\xC9\xCD\x0B\xAE\xD8g\x16\x1A\x83\xFD\x09,C44515,783,https://drive.google.com/open?id=1DJwdKcDEAk5BficwdohN0GXlXffjJwbO,true,2024-05-17 07:00:00,944132d2608d5193f5e2ff1818c40ed79143c84b
2024-08-02,2024-08-02 20:00:16,"\xCF\xEE\x18\x0Ar\x19\xC3\xF1\x9DiZ\x8F\x8E\xE0m<\xF4\x06:\xBAr\xF3\xE0Q[U\xCE\x0Fn\x84#r",D53545,788,https://drive.google.com/open?id=1WpsxI1OkKj-kY5J-Q1kshgvtzqE2ddu3,true,2024-08-03 07:00:00,b0090f7e17ff93584eeab9735f6e69c596fd802d
2025-06-16,2025-06-16 10:11:29,F\xE75\xB0\xDC\xFB\xA3\x0C\xA4\xC7\xCD\xC3\xB8\x8B\xACd*U\xA9\x11>\x17u\xC7\x90\x8B\xE3\x98\xDC\xFD&\xAD,B44556,315,https://drive.google.com/open?id=1qLuh7wDoGdcuz0RlUF7oQPCIUP1rExHE,true,2025-06-17 07:02:00,70ea3e327bf97de86d1ca8ee6dcea82672b36d17
2025-02-26,2025-02-26 21:11:04,"\xB0\xDD\x0B\xBD\xEF\x09\x06\x09\xB4\xA2\xA0%(\x0AO\xC3!\x9D\x00Z\xCB,?Q\xFC=\xB9\xD8\x9F\xE7~\xB9",D13051,753,https://drive.google.com/open?id=11AORdQUEF_KiFQ4nOuyHL5Br0eEAmhhf,true,2026-03-10 07:00:00,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2025-02-26,2025-02-26 20:55:46,4\x91\xB3YS\x86\xC4\x05q$9pJ\x1E\x03w\xD4\xD9\x94-$\xFC\xBF\x5C\xDBF\xFC\x85\x81\x80%\xDC,D17007,849,https://drive.google.com/open?id=1zBRXK2qHXsGf2dDe0vvqXkudYKJCa7vN,true,2026-03-10 07:00:00,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-01-26,2024-01-26 13:43:53,\x03DGzX\xBF\xAAg\x01\xAA\xDE/\x93\x8B\x19\xE9\xEC\xBD\xAC\x1F\xC9\x14\xB3\x87\xD2\xFE-\x8A\x17\xC2\x8C\xE2,D17035,796,https://drive.google.com/open?id=1QNk-HDTO-2zGeN5psTKJLu_OqcGXKnZR,true,2024-01-27 07:01:00,416a5a1f6d0a137ab28f335cb98de78c9e10ebfa
2025-03-05,2025-03-05 21:34:15,!\xA8\x02n5~\xF6\xC0\xA66@\x0Cv\xCD\xCFf\x89\x14\x0A=\xC4\xC7\xD1\xE8\x05\x13\xAEs\xC6\xB2M\x86,D13164,753,https://drive.google.com/open?id=1wuwj1-jyX0a--z59J6djbYyLMvb54TRB,true,2025-03-06 07:01:00,075f5937ae629f743dc110cd2cda448a61dafdb4
2025-02-24,2025-02-24 19:23:50,\x1C6j\xD2\x02T\xEA\x84\x1C\x9AY\x92\xF5\xC3p~&\x05\xB7\x07}\x161\xEB\x04\x06\x27\x0F\xDEI\x1Ce,C47677,863,https://drive.google.com/open?id=1qkgXw1tzP5mR5EL7r15WHYLV7h3SAjsl,true,2025-02-25 07:01:00,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-03-12,2025-03-12 21:47:31,\xA42\xFD\x9C\x15L\xC1uu8a\xD4\xC9\xD2uI\xC8\x0Dp(y):\x04\xEE\xD4\xC8\x1Af\xD9~7,D13204,753,https://drive.google.com/open?id=1hvmpAM39gDihpeaSCg6ycgrmsjOa4Ts-,true,2025-03-13 07:02:00,79dec47dac806bca7f59d4b97eabc3692820bb75
2025-01-30,2025-01-30 10:55:11,\xFC\x8A\xAC\xBB\x9A\xFC9\xD1?\xDD\xB8\xD6\xF6\x8C\xED\x05\x9D\x05\xF2\xE1\x83\x14\xF2l\xD0SQ\x9E\xA8!\xB5\x11,D53554,SR397,https://drive.google.com/open?id=1itrsPYtUDIIuF024naw-ks2fcbwIFeix,true,2025-01-31 07:03:00,9cff872313ce314dcd97d4cecb0e3b9b95d3fc2a
2025-02-17,2025-02-17 10:41:28,\xBE\x02[\xBAF\xDB\xE3\xE0\xFC\x8E\xC0XP|\xEBn\x1C\x16\xE0g\x9F\xBCc\xB0\x04\xD0X\xD61BJ\x06,C50009,302,https://drive.google.com/open?id=1LVAtiNDi19TpLrOVd-jeaKMzoLxNVVwn,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:44:34,\x1E|k\xA9J\x97DN`\xFA\xA1\xC3\xAB\x9E:\x8E\xE3i\x9CD\xC2\x0B^\x80\x93\xAF\xD2i-\xD9_O,A41379,309,https://drive.google.com/open?id=13Gp3-ZaexZmORm2F8cFCIPlKk8XFcOY3,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:42:47,\xAF\x96^)s%p\xC2\xD0\x9E\xAFF\x912\x8C\xA8$\xFF\x0E1W!\xFA\xB8\xC6\xF1\x90Q\xCA$\xDA\xB7,C41384,309,https://drive.google.com/open?id=1bF7kKyBAalAgPhNprRnvqArikO2mFT6r,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:41:03,\x1B\xBCDc\xC5\xD4Yu\xB6\xD0\xF9\x06\x9A\xE1^\x0F{%dIEB\xE0\xA0\xCBb\xE5|\xB3\xE1\xF0I,A41350,315,https://drive.google.com/open?id=1ck8CXwfA6l8EwdfPXr86ONtGVxF2eEVO,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:30:41,W\x12\xB1\xE61U9\x95\x15\xFCt^N\x14\xD7\xC8\xBDIf\x9A\x8D\xAB\xAF7\x0FM1\xEF\x9A\xB0\x8A\x03,B27129,315,https://drive.google.com/open?id=1qonzugcAMRTJR0vMzwi4diOWN0gR3sHx,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 11:27:01,\xE2=/K\xBDx\x96(\xF9\x0E\x1A\x27\xBA\xDA\x00\xCD\xC9q6\xA3pY2b\xB0\xF1f!\xB81\x18\x84,A27651,548,https://drive.google.com/open?id=1toWRc2c9Wrb51p6Yz1ImU2S_VYZ8OKZp,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:34:59,$\xFD?\x0E.s\xFB\xA2e\x15\x96\xAFP\x0AL\xDD\x822\x19\xAA\xC7\xE3\x98i\xF7\xF7\x9E\xE7\x96\x9B\x00\xF3,C47463,553,https://drive.google.com/open?id=1HDkRXK9qMPg0jq7S1nwEOgNOy4WsdgJM,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:38:04,\xDF.\xDA\x111m\x8A\xD7}-\xDE\xEFM\xDE\x1Er\x87G\x84\xD0\xC2\xBA3\x16$w\x11\xE2\xCCZ\xB3\x9D,C47888,553,https://drive.google.com/open?id=1Yx_EWdXz8bxeYYY_eE6YB-anyH8Vtw2M,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:39:52,"X\x8E\x97,\xF7\x07\x03\x1D\xDDO\xD6_\x22\xC4VZT\x19qP\x82\x17t\xD3\xA9H\xAF\xDC\x89\x84}9",C47661,553,https://drive.google.com/open?id=1g86YJuMRrgu_tZ39km-lXjgz5pzmkUnF,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 10:44:38," +F\xE8$\x5C\x1D\x18Y\x90\xE2\xD7-\xB7\xDD#6W\x1F?B\x84\x00\xD2\xC0}I^a%X\xA4",C47546,614,https://drive.google.com/open?id=1LxRpdR5s6cs0LDKk9oHPUAp2LDdB0LgL,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 11:16:39,"\xEE\xB9\x93*\xD97\xE7\x02\x94\x8E \x8BG\xB6{5\xF9{\x17\x99e#\xC9\xB1-\x87\xE8\xEF\x8AMo\xC3",C47610,692,https://drive.google.com/open?id=1XjlkMlXfbPWwvgSqQp4hFbsp2pxJE82t,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
2025-02-17,2025-02-17 15:51:11,\xEA\xBEsA\x97\xD6\x0E\x8A?\xEF\xBD\xA9\x87\xB3\xE2\xEE\x1E\xAC\xB6S\x01\xE9ip\xAF$\xD6g\x9E\x16\x27\xBA,C47679,692,https://drive.google.com/open?id=1YhLOasxsRP4UyLrGR2ZcxqqfaMlFs-nv,true,2025-02-18 07:01:00,e72e3e9b5577f395f1d08b94e0b71a35ea7e0a2e
